DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PL,2021-Q3,2.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PL,2021-Q4,0.5,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2019-Q3,5.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2019-Q4,6.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2020-Q1,0.5,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2020-Q2,0.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2020-Q3,6.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2020-Q4,5.8,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2021-Q1,2.6,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2021-Q2,9.2,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2021-Q3,2.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,PT,2021-Q4,0.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2019-Q3,6.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2019-Q4,10.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2020-Q1,-1.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2020-Q2,3.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2020-Q3,-9.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2020-Q4,-3.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2021-Q1,-2.9,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2021-Q2,6.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2021-Q3,3.0,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RO,2021-Q4,-30.8,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2019-Q3,4.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2019-Q4,2.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2020-Q1,10.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2020-Q2,7.8,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2020-Q3,0.0,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2020-Q4,3.6,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2021-Q1,2.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2021-Q2,-0.2,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2021-Q3,8.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,RS,2021-Q4,7.2,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2019-Q3,-0.6,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2019-Q4,-1.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2020-Q1,-2.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2020-Q2,-4.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2020-Q3,-2.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2020-Q4,-1.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2021-Q1,0.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2021-Q2,6.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2021-Q3,2.8,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SE,2021-Q4,0.8,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2019-Q3,2.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2019-Q4,-0.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2020-Q1,6.6,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2020-Q2,2.8,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2020-Q3,5.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2020-Q4,3.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2021-Q1,0.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2021-Q2,4.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2021-Q3,3.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SI,2021-Q4,9.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2019-Q3,9.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2019-Q4,7.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2020-Q1,8.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2020-Q2,-8.6,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2020-Q3,-0.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2020-Q4,-2.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2021-Q1,-7.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2021-Q2,12.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2021-Q3,7.8,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,SK,2021-Q4,21.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,UK,2019-Q3,2.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,UK,2019-Q4,2.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,UK,2020-Q1,-5.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,UK,2020-Q2,-30.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P31_S13,UK,2020-Q3,-16.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2019-Q3,2.8,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2019-Q4,-1.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2020-Q1,0.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2020-Q2,2.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2020-Q3,1.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2020-Q4,5.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2021-Q1,2.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2021-Q2,1.8,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2021-Q3,3.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,AT,2021-Q4,1.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2019-Q3,1.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2019-Q4,3.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2020-Q1,1.5,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2020-Q2,0.5,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2020-Q3,1.9,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2020-Q4,-0.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2021-Q1,3.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2021-Q2,4.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2021-Q3,2.0,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BE,2021-Q4,4.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2019-Q3,3.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2019-Q4,1.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2020-Q1,5.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2020-Q2,7.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2020-Q3,6.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2020-Q4,10.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2021-Q1,10.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2021-Q2,1.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2021-Q3,6.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,BG,2021-Q4,0.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2019-Q3,15.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2019-Q4,2.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2020-Q1,-0.2,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2020-Q2,9.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2020-Q3,2.6,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2020-Q4,1.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2021-Q1,13.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2021-Q2,13.9,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2021-Q3,3.9,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CY,2021-Q4,2.0,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2019-Q3,-0.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2019-Q4,0.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2020-Q1,-0.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2020-Q2,-0.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2020-Q3,-2.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2020-Q4,7.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2021-Q1,8.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2021-Q2,7.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2021-Q3,10.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,CZ,2021-Q4,5.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2019-Q3,4.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2019-Q4,3.9,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2020-Q1,3.5,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2020-Q2,16.6,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2020-Q3,9.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2020-Q4,11.8,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2021-Q1,8.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2021-Q2,-4.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2021-Q3,-4.2,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DE,2021-Q4,-4.7,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2019-Q3,3.6,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2019-Q4,2.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2020-Q1,0.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2020-Q2,-3.0,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2020-Q3,-2.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2020-Q4,4.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2021-Q1,0.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2021-Q2,4.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2021-Q3,-0.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,DK,2021-Q4,1.7,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2019-Q3,2.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2019-Q4,1.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2020-Q1,-6.5,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2020-Q2,6.6,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2020-Q3,4.4,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2020-Q4,-3.3,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2021-Q1,4.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2021-Q2,-4.2,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2021-Q3,0.9,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EE,2021-Q4,3.1,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2019-Q3,-3.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2019-Q4,-1.0,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2020-Q1,0.5,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2020-Q2,0.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2020-Q3,8.8,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2020-Q4,8.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2021-Q1,7.4,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2021-Q2,5.9,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2021-Q3,4.3,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,EL,2021-Q4,-2.1,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_PCH_SM_HAB,NSA,P32_S13,ES,2019-Q3,-0.8,p
